"source_commit","source_path","destination_path","source_sha256","destination_sha256","disposition","rationale"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/cursor_catalog.mjs","","669c5712635292e37944f77b0dbfedd5ea391cf8a52cc39ed6986bf36af26bf7","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/cursor_deny_probe.mjs","","b54553609adae22db510a1524e378487eb093f39ff931534cbb8626bd968e828","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/cursor_deny_run.py","","051c489df418e0a94f130db13def7e13af3301d0818cf7a593e3eb911a2cbd29","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/cursor_probe.mjs","","6c756642317ecee53bc58f8868604c12e53e577c6d50ce19a475b657f59b686c","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/cursor_run.py","","3152f979fc786f87544b11031413ea3741f4bc0d9eac482b44c5e6b6f34bae58","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/evidence/codex-auth-catalog.json","","829073dcb80dbf6e196fa1736074631ed89914ff5d16e7919efe574133c10fd0","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/package-lock.json","","75401fd3b638573740149414cdf9c2f7b3ad6a9d01ef6d08bbbe85b428f7c36c","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/package.json","","1005ed7fa37099fd73ee32af62221ba511be62b3fe82d138cc8ff8be4a141d15","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/preflight.mjs","","e9dc0b5547f315a11d47ba585c3ccd357f0f24c3a4a812f1881f12884e5d8dce","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/probe.py","","9b536d7e342206e4cbbd86fc2113fcc137f451ee8d727f083ff3c9e42b66b5d5","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/run.py","","6bf5698fd098c692ca56a29a76d7167296c311e3d2599b2ddbbfaa85e690947f","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/cursor_deny_test.mjs","","1c7959df094976604342fd9eaa4f12ba45828a16d5386c82cb316b4ba9867ada","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/cursor_probe_test.mjs","","9c39442cd961ca94d9806b12be943680e33b9e194b146bb91c948548ebae8451","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_codex_probe.py","","e6826fba993bfc943114919181ff3a3d84341977a69eacb79c14223eb14d7548","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_codex_run.py","","081c112298138240986fc9c46af02f005426b8948ead423cc6dfeca5e6cd19e5","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_cursor_deny_run.py","","bc41ee0d1378007dacb236b476ca2acf4ab3105eab25ef5e057ae39210dbe9da","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_cursor_run.py","","1790ea7a84027946bb3be2793508772915107a8cf7ecbeb5e787edcde82eefed","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_probe.py","","af556535169b897c8013fc9806689768724fd9edbce088c2e32a4ba23e27b22f","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tests/test_tools.py","","3fe2caf3bef4794c64119785966a82051d74cf911d9677615405f0db986e0e70","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tools/README.md","","54002bf42a935091d6c78532e273e70c88b899310259e2e058eaba97f0d4f6c3","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/delivery/harness-probe/tools/fixture_server.py","","fc38270559746778fc73750affa860104d09f59dcdde16c52e0f6ac707fb2990","","exclude","mixed-provider probe tooling is outside the standalone node closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/go.mod","go.mod","761079cfcc0223cbfaf68f6910dcdac3dd65263428341ad322db1eee3d108629","de462a29767457ce70028f790df62eab65df220dd48d0df27003c3d0cff14c12","rewrite","standalone path or repository boundary rewrite"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/go.sum","go.sum","9146e7666d70f22e7739e8735d90275a271753977bd21337caf82345fd8f3cd0","9146e7666d70f22e7739e8735d90275a271753977bd21337caf82345fd8f3cd0","copy","standalone path or repository boundary rewrite"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/actions.go","runtime/actions.go","7c7cbad04d209239b59fd3173ea2bedb6d3fd70317bb5c4656b3dafebce2dba0","72c972c1c5ae906a549b6e710ce7f64f4af3f7b0eeedb46b73e85961b5109034","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/approval_race_recovery.go","","f447959df5d18dfb3a978e2465344eca510a6a2fa92aa7d05ee87d8928f142eb","","exclude","provider-specific Codex recovery"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/approval_race_recovery_test.go","","71b73abf5df3e90ccca24c1a4e18a294626c9babfde0ab8fcdba478e6c5f4172","","exclude","provider-specific Codex recovery test"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/archive_budget_test.go","runtime/archive_budget_test.go","8f4ef28f5927dfefdab94634693f6876338b71956c4fbdae0cc742c42d40ab2a","37a6e2cd49f277d2a203541f5ea2e88646e65804c47419a219e516c96357f0b9","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/artifact.go","runtime/artifact.go","cf531cfeb93a9e74c8553d5aa6dda8ef08fa9d0b2388662bd5d5de3c2a5fdb97","f80aa78869561e3a9328813f708c6f00a66d8030cd37a6ed2ca43cb1b386fdec","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/artifact_recovery.go","runtime/artifact_recovery.go","1eea332985683b6f639710992422367720a75d586a79248e44df663c8fcaa74b","1eea332985683b6f639710992422367720a75d586a79248e44df663c8fcaa74b","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/artifact_test.go","runtime/artifact_test.go","05220c75d57f11bd64d74312aeed4fb789f9a724b1240cb034159666cf5e5242","93f7f0877dbadf7506fb0acb48236a577aa2fc1943128a183c79c020d96adbd5","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/canonical.go","runtime/canonical.go","efeda08c15f43b41d754782587fb4720d08a01b83003a73520e95f0da6b4baa8","e7f9749d5880d35663ee760ae9ba7ca0d1a3202cc82c04ea026616200281266a","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/canonical_test.go","runtime/canonical_test.go","171863b009f40a7340cfeac3c6ba7d34e8b052f68f8e37970b5c22a10c71cb98","a56f4c86b240f15d042b0b0bbbe184268623a28864447e293efda8d7096e6766","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/code_mode_recovery.go","","5cff1f84fb6f5f93059619e89dfb58838046a86ebafdf60e167d51d8b806e25d","","exclude","provider-specific Codex recovery"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/code_mode_recovery_test.go","","3231aa714c357bcff0ed69884b4d9ac2059c83ce31410d5499871c5f349bc6d0","","exclude","provider-specific Codex recovery test"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/command.go","runtime/command.go","eaee4e59a77d1b9b2cf4113da33152a081d7caa467c472056e4f5a7311b049fc","87ba0435d44df6babadcb8bcef89f4a6e43fbb992cdc09dcfcd3347453bb73b6","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/command_handlers.go","runtime/command_handlers.go","25d729d48bb8c486e02d3b9e6d57146bfa77d05a256bccd7e9dd294d133e7e3f","d8c8095e56add5089e0de90aa9d7fea34f386b3d75064785ef93043d14d8dfd1","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/command_internal_test.go","runtime/command_internal_test.go","bf6f2e8adf06f35968f43c989ebe5809463f27b19f0e0ee3ded51927b8befb9f","89045a38ad877432b54be3428a3a0c3874fb1b2367af8fdb91de092b70452d7b","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/config.go","runtime/config.go","5d4e6ded2d177b1b812a57356e061daca334bf90abe4448c9f5c2e8a80c76337","c228e31dc4e3e5ca890e586aa070f3c0fe86df812d2684d6fe70ec2a6745aa9d","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/control_handlers.go","runtime/control_handlers.go","e71dc41a27f7daf935a06672a124ab4985af25e29772c869692264ec9d98cac4","fb45f5deb82d87deb4ecc7cf6e3b1b246a587394f7e9888c8024dcdef879e2b5","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/delta_overflow_recovery.go","","41f8601d87c7ad1b87745b4e42f4fb5fea97b8708c3e27071c2eb87563fb0ef5","","exclude","provider-specific Codex recovery"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/delta_overflow_recovery_test.go","","f4da57e9688ab718b9cd5429cb4b9a7084b892f44b3eec7eddc2c5f2dc93fd70","","exclude","provider-specific Codex recovery test"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/dialog_delete_internal_test.go","runtime/dialog_delete_internal_test.go","fcb94cfdcefde25d8dd16c1dd5fc0ae4c7713b3b80bd8e6615685f360ac93eb0","467512f1cf0bcf8a34e9c69846e3c569ed7ea75a8e31f6a31b67d8165cfc6149","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/dialog_delete_test.go","runtime/dialog_delete_test.go","0b503d92b0c114e69347f29ccd6fa424a7e69b93ae34aec11bd0022990f29f40","6c337d58b2f1a063f86a61a4bb47398bab1eb54ebcaf1a301af6b14538663384","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/dispatch.go","runtime/dispatch.go","ab52b083f02ed0fb305a9b1c96bfbfff0d8fc250e6118c98f7cf8b692f6dcb1a","0bfc7e6c261837b58d7fa76b2dafaeb91accd9bad0454d1b955c52494c695286","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/events.go","runtime/events.go","2792bf7fbbd09896016aa1ffda480e4d75e34368b61035a3342d5db175a028c5","907b5acb65ff6317faaecf5cb12c5edb472f9607cacc0fa0ca0e259ae3e959cc","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/history_coordinator_integration_test.go","","d148ccdaa2dd53be6102f7b6b46daef58e688ae9462f63234d410adf2158e85b","","exclude","cross-component Agent Service and Panel integration test"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/history_export.go","runtime/history_export.go","c44c86d600e06f4113c0562acf46e93c2076bfffd2a6012ea69966b2af489cbc","d026c5be451610aeacd61699d1e04e10213f83465f3413349f2280d13c1e8840","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/history_export_internal_test.go","runtime/history_export_internal_test.go","2267b5cfd35d66a80868115ec81fb22e31717705ac3e7b1998592b2c02c4aaae","c45be6b41990e3aa4f79566386f59fd3e6d24c38ff003dbce92b58351cf0d224","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/history_export_test.go","runtime/history_export_test.go","199512adc0ff766abcfe37b76013da6f8ce17117bf444bd8500a15ca081f4db8","bc2b27c11e05b621a4ce0b93672cda0fe998a1c4151e5da44bfdde4c9244e231","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/hold.go","runtime/hold.go","ce2c6c72ec8efa3619758c32fa7f2c6ced7d11ec41d2fc65231dcfb08600d470","b61b07293ddebdc8df0e1a26cc74d39cc3f474bdd31500b4de232249d759c879","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/hold_test.go","runtime/hold_test.go","b90106526f97ed48354fd0a31fd9c192fcca3a506239b02cd330780a9ed8fe98","3bc761ad2cd291894cc8c10ee2d0ce0931662af277873fabe656943a632f7db7","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/lifecycle_test.go","runtime/lifecycle_test.go","2134242c16bdf9c3ec29c9f227d3341111200eaafce16c4b0969df420183e921","ca1b3a0ab2a858ee45e8526ab1b440009096119ba06f1da2160ec52a4fc2329d","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/logical_delete.go","runtime/logical_delete.go","d0ca91b793e8d6ad6be5eb3dc29e587897fa92af47829d386ddb233a1aeb8250","22bac2ae3019253787e88b3c769d634c7b616a18d7004c8fbdf8a74ee1cdd4e9","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/logical_delete_test.go","runtime/logical_delete_test.go","a5db9071717c815cbf6056216a6d2820bfb9662b552570800b4d4cfb77f9ccb2","d7a5bd745a7ebb691b00bbf5bad33337e16b7b5ea21a13c42508c4418483c8ef","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/lost_ack_test.go","runtime/lost_ack_test.go","02ea9fef20d9885d4b7cce18013c1391ac8c6e61198c744a257929524bd73fd8","0584305376721c45ff4fa5f2a94b23fb9fb2e8a67ad9cce1aa3af1d98e2d01d6","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/observe.go","runtime/observe.go","57a44be5233d917b15d0040e7d49e8342be79e2aa68230a76644de951f59df46","cb1381d2ae33019783b7410055297a53c83e78bdab1bbbbe0408bf1bdd1be134","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/output_budget.go","runtime/output_budget.go","ad9e9d177173a24c590fb4e7f369c0b2ece376e36ef032e6076dbb1fc7d84cbf","6c07bf8c21470c3adc2367a7a1411ead9ce40dad176c29491e44d38c4dde6ee5","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/pages.go","runtime/pages.go","4985b371b3262845e221ad3d6bc44f27773b8c8be6e25ac20d71c5f309a6ba6d","ee8ec892cdc0a3af56172a7c0c038aad12af6e1e7c987703f7ba4995f1396b51","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/pages_test.go","runtime/pages_test.go","01d6d833214b034d347fc11abd8023889d0c9dfede9c390c03982e75784ce5ef","dd809972d6e6cef1b46eb7f44ad7f9fd60bd242da3ea9feb672f4665c789a689","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/read.go","runtime/read.go","1739459187b99c95fac7a1731c31754728cd4f81ce3cd2b0e0ba7c1e5031eade","7afdd968b72aca50b8998d2b629578e75952919441e5cf2a751d40b6f23c1aa3","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/reconcile.go","runtime/reconcile.go","5b309f61cac2856306103a60a1c77b8eab69884305a8b0f64cc7ba62b16d7fe2","d01d375224169774dfe0d8bb82e91c03dea38968b54fa57d7f85be354e30eaa8","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/reconcile_test.go","runtime/reconcile_test.go","e3d96c575b462993d984aa3ffcf10b4a055178cdbf636e8608a35e7d805f66c1","a6e55aa1e48280c5368f47567561a23a28eb5f524ec1f23c30f272727e27363f","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/recovery.go","runtime/recovery.go","881e4b00d51d9c388c6a6b10b615d7337d0e7e103b2c662af5bcd2da5cea36b0","4bbc6a733d8c56510f86bcf3e64f52d96102b956f24f6e705e7df286418dcc24","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/replay.go","runtime/replay.go","5f1c69e61d4674388d999fab3f15e3e84c818fe55b0704e3a5c51a507ec0330e","f168eea49833b29a2034b9bcaead010ff4625d2e8cd98fe634575fb59c4f7d37","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/replay_internal_test.go","runtime/replay_internal_test.go","505439d524e562d15c5a3e9e23bb146ad60277ae688aecee18d604ef6b239b40","505439d524e562d15c5a3e9e23bb146ad60277ae688aecee18d604ef6b239b40","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/reserve.go","runtime/reserve.go","b0fac4466afbe79fba787bbd003dfc37ed05b57ea66e6f3525cdeb33f381686b","b0fac4466afbe79fba787bbd003dfc37ed05b57ea66e6f3525cdeb33f381686b","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/retry_test.go","runtime/retry_test.go","aa43cde022856e9575cd6daba406853e3e4537ec97f933ab69d994debea289e7","abb15f856dd76a98361a32bf56b97c28fd926628726e3c5fadccec16574e5b62","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/safe_text.go","runtime/safe_text.go","87e78fd6c82904b7dca6b95f48adf8a403273acc9589d593ea50dabfcff141bf","afa9b8358a054065d9cb1ff6cd07b54f858635d161661267c7aee489800dcbd4","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/safe_text_internal_test.go","runtime/safe_text_internal_test.go","ea4e0b56f5521991ae14d79d73b49b0cac94fd1aae2cf3f60d0133917a206b85","0b19392011e686c30819d2c274bb527c1bb7f63e784548d8003c486fe770993e","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/safe_text_test.go","runtime/safe_text_test.go","6574b92fb4a3dc85180b2b6632251f6a590d05b8cff26583296eda423fbcd9b0","17d5e0fe9c38efad9802bd64c4140960603b1c50c7962fa40a955004fe6433f5","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/scenario_test.go","runtime/scenario_test.go","83146e87c9b499b4136e9c90563d1c0ac4ee8b77678ccef2b17e0e7b2dbfaa9e","123becff860a95f1161b542b7cb7129fe999e5b5313f7d689ad212c2851f97cb","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/schema.go","runtime/schema.go","1bcbb158870a7efbdfab7ea1adbce9cd258aaa100e82af20f5c6bc47436daa73","5396afac7324f0033edda04e1d9b328be2660ff706281b3cace63e69f60f2d8a","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/schema_upgrade_test.go","runtime/schema_upgrade_test.go","14db9b163930774551e83b08553ebd3f8916113858b68b69466b4a48a6f2d5cb","9264c2bdeea444599517f9d0fe06921acfad2b79c56fbe8192d102eabe3ec949","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/sql.go","runtime/sql.go","3a6a5f66bfb43ce64303552bcfbbc71ffd091064adae748fecf9b9b163ff01bb","679f7d92cd1080d6cd98c3577f6af322888a6079b67bfad85a3f51b5e517b48f","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/store.go","runtime/store.go","1ebda7fe538db0681b18fa76fb2b76e19707f9b51ee3b06765d7d81bb09c0349","1bc4ab5c866935a9ed89291ce0fb7b97a119d3ab42ac2c99b689b3bbe0776420","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/store_security.go","runtime/store_security.go","4b07e785db1f6578cfbc40354d170ec837dbf6294bbe263002807b16536f64bf","4b07e785db1f6578cfbc40354d170ec837dbf6294bbe263002807b16536f64bf","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/store_test.go","runtime/store_test.go","317a91c8f257b6b46cc161ec76c549653a6c3b55967d6f8b6a05ca05233fa9e1","e374f83360f914dd6aab9112d86cf96d86fdbaf456ded46c4b94b13cad660faf","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/stream_lifecycle.go","runtime/stream_lifecycle.go","f29fc64ba530abecc2f844a45f388af05872a323932807dcc99a419d70549053","014ba3460f5497d883b2bc3a2d90ce198e968c47adff7c7367d8875e4802a90c","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/stream_lifecycle_test.go","runtime/stream_lifecycle_test.go","a5fe49d14e47b1a6ca6a6a70655dc847cd56e9a16aa45adf7cb86dbcb3d9a80a","cfd31777505a8cd882da3a8bb88e74bb88ba5cfb6437af436a30d34249b36c5f","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/runtime/testdata/canonical-vectors.json","runtime/testdata/canonical-vectors.json","6ef67ceccb47cea1e458f2f652b922dc4cbf6a8513cabb73f6a9e04b82229cf5","6ef67ceccb47cea1e458f2f652b922dc4cbf6a8513cabb73f6a9e04b82229cf5","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/fixture/adapter.go","tests/fixture/adapter.go","226e5811e98e84a9c01c6bd5ea3cdb6d4044562d48cb406509513baca14bba5b","d9df653742434b3f883165b74f3ad82ea7a93c5e7533374e6286914a722cab78","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/fixture/adapter_events.go","tests/fixture/adapter_events.go","89364a242cd944587d2f5780dbc387e9fd7d8b729abbdd53efd55828a5da4e5a","200250b37d88777eb6cd90dd97bcbd8950a55a54eab0dcf28082235245920526","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/fixture/adapter_events_test.go","tests/fixture/adapter_events_test.go","dd7126ed689712375dbad5a65e910e16b1c0686c6fa4ab7719e3373f07970600","02b9424df71d11906b1a5c1d9a08619e51ed44bf16d3c6a4eaa2fdede7d794d5","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/fixture/policy.go","tests/fixture/policy.go","59c54fe6cba2e8465d5f20da6f77a5b43d0e39d35157b3f8e70553fbbaed1eaf","98573e1a5931cb5f43d565431a08dc7daeafcdd3c328f25eb39471fc47e41100","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/admission_test.go","tests/integration/admission_test.go","4f8e586a164780483fa7c0a165c8e48512a3794ba2d307ebc22788f63f971bee","05acece16f04d84cbda7d46fffc020e4346a97424b93cc440011994e9c527606","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/artifact_http_test.go","","8ceb168fbda13f1de8d65eaded13b8d8e99be4065e3a0fbe8801ffc5db0f62be","","exclude","test-only dependency on excluded Harness client"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/barrier_http_test.go","","310bd27654dcdb7fa9573062cdc8ce09719decfa509afba3bfba57ba28c10a50","","exclude","test-only dependency on excluded Harness client"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/dispatch_crash_test.go","tests/integration/dispatch_crash_test.go","e5319763ed33b458a001c581ea5d4169dcc203eaedea94d80582adab90e56e3a","7fa69b848b54d161f2666ccd5d24e66609a4dd54b348259ce0e9422e2c191b49","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/http_test.go","","069873f01e6b85e9a625cda2ac00c6baaa82ac313b39b6730ca1a920909e1586","","exclude","test-only dependency on excluded Harness client"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/queue_test.go","tests/integration/queue_test.go","8f3cdbc838dc5172cbe9a455f8b5b35469d6e02ad710f0ef22719090580ba2ce","b0a5b2beec57878ff97a36956e08862d51df0c020f1b417c5b41d20a1e4ffc00","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/recovery_test.go","tests/integration/recovery_test.go","4006c1ef9cd6f6246b17d782bfe8f189a77724c2df2560cb33969048863828ba","0135b7616fa8faf0f52b075eb878dd3dfbc447059d5044056f0ff121a2f3558e","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/scheduler_http_test.go","","c80fa4eaf7911d6d0949bea70573ef664093d5c7ce9486c56feb56f18c0c1b19","","exclude","test-only dependency on excluded Harness client"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tests/integration/storage_linux_test.go","tests/integration/storage_linux_test.go","9ffbdba865db606ac88eacd9e61d4cf027406a1f1d86a2325e557bacaf2e035c","162b2c86e97a54427826e122f28cf0b00f68aed9f0f2c932e382af3f1c7aaed2","rewrite","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/executable_linux.go","tools/executable_linux.go","3e2afce88393177f2edef20550622aa42420b0ba27a9ef8a3639e9996b492203","3e2afce88393177f2edef20550622aa42420b0ba27a9ef8a3639e9996b492203","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/executable_other.go","tools/executable_other.go","ad5a09f84b328980fbee820c17ccb4c2c424b46bbd021ee3955c7e42fbc8a355","ad5a09f84b328980fbee820c17ccb4c2c424b46bbd021ee3955c7e42fbc8a355","copy","Cursor Harness dependency closure"
